concat,member_casual,rideable_type,day_of_week,start/end,station_name,lat,lng,count
2021-3,casual,classic_bike,Friday,start_station,Benson Ave & Church St,42.048064,-87.68322183,7
2021-3,casual,classic_bike,Friday,start_station,Bernard St & Elston Ave,41.94990917,-87.71395267,3
2021-3,casual,classic_bike,Friday,start_station,Bissell St & Armitage Ave,41.91844,-87.65222,34
2021-3,casual,classic_bike,Friday,start_station,Blackstone Ave & Hyde Park Blvd,41.8025375,-87.5903615,5
2021-3,casual,classic_bike,Friday,start_station,Blue Island Ave & 18th St,41.857556,-87.661535,3
2021-3,casual,classic_bike,Friday,start_station,Broadway & Argyle St,41.973815,-87.65966,5
2021-3,casual,classic_bike,Friday,start_station,Broadway & Barry Ave,41.93758232,-87.64409781,30
2021-3,casual,classic_bike,Friday,start_station,Broadway & Belmont Ave,41.940106,-87.645451,11
2021-3,casual,classic_bike,Friday,start_station,Broadway & Berwyn Ave,41.97840717,-87.6597815,6
2021-3,casual,classic_bike,Friday,start_station,Broadway & Cornelia Ave,41.945529,-87.646439,15
2021-3,casual,classic_bike,Friday,start_station,Broadway & Granville Ave,41.99477969,-87.66028453,5
2021-3,casual,classic_bike,Friday,start_station,Broadway & Ridge Ave,41.98404461,-87.66027383,5
2021-3,casual,classic_bike,Friday,start_station,Broadway & Sheridan Rd,41.952833,-87.649993,19
2021-3,casual,classic_bike,Friday,start_station,Broadway & Thorndale Ave,41.98974251,-87.66014062,4
2021-3,casual,classic_bike,Friday,start_station,Broadway & Waveland Ave,41.949074,-87.648636,22
2021-3,casual,classic_bike,Friday,start_station,Broadway & Wilson - Truman College Vaccination Site,41.965221,-87.658139,9
2021-3,casual,classic_bike,Friday,start_station,Buckingham Fountain,41.876511,-87.620548,23
2021-3,casual,classic_bike,Friday,start_station,Budlong Woods Library,41.98366471,-87.69642256,2
2021-3,casual,classic_bike,Friday,start_station,Burling St & Diversey Pkwy,41.9330775,-87.64773583,5
2021-3,casual,classic_bike,Friday,start_station,Burnham Harbor,41.856268,-87.613348,7
2021-3,casual,classic_bike,Friday,start_station,California Ave & 21st St,41.853804,-87.695742,2
2021-3,casual,classic_bike,Friday,start_station,California Ave & 23rd Pl,41.84914167,-87.69519733,1
2021-3,casual,classic_bike,Friday,start_station,California Ave & Altgeld St,41.92669,-87.697668,6
2021-3,casual,classic_bike,Friday,start_station,California Ave & Byron St,41.95216219,-87.69805111,2
2021-3,casual,classic_bike,Friday,start_station,California Ave & Cortez St,41.900363,-87.696704,2
2021-3,casual,classic_bike,Friday,start_station,California Ave & Division St,41.903029,-87.697474,3
2021-3,casual,classic_bike,Friday,start_station,California Ave & Fletcher St,41.938452,-87.6981265,1
2021-3,casual,classic_bike,Friday,start_station,California Ave & Francis Pl (Temp),41.91849115,-87.6974228,8
2021-3,casual,classic_bike,Friday,start_station,California Ave & Milwaukee Ave,41.922695,-87.697153,10
2021-3,casual,classic_bike,Friday,start_station,California Ave & Montrose Ave,41.961068,-87.695439,3
2021-3,casual,classic_bike,Friday,start_station,California Ave & North Ave,41.91041733,-87.69703567,5
2021-3,casual,classic_bike,Friday,start_station,Calumet Ave & 18th St,41.857611,-87.619407,7
2021-3,casual,classic_bike,Friday,start_station,Calumet Ave & 21st St,41.854184,-87.619154,3
2021-3,casual,classic_bike,Friday,start_station,Calumet Ave & 33rd St,41.8349,-87.61793,3
2021-3,casual,classic_bike,Friday,start_station,Calumet Ave & 35th St,41.831379,-87.618034,4
2021-3,casual,classic_bike,Friday,start_station,Calumet Ave & 51st St,41.80229465,-87.61805358,2
2021-3,casual,classic_bike,Friday,start_station,Campbell Ave & Fullerton Ave,41.92468633,-87.68930183,3
2021-3,casual,classic_bike,Friday,start_station,Campbell Ave & North Ave,41.910535,-87.689556,10
2021-3,casual,classic_bike,Friday,start_station,Canal St & Adams St,41.879255,-87.639904,14
2021-3,casual,classic_bike,Friday,start_station,Canal St & Harrison St,41.874255,-87.639573,4
2021-3,casual,classic_bike,Friday,start_station,Canal St & Jackson Blvd,41.87715633,-87.638882,7
2021-3,casual,classic_bike,Friday,start_station,Canal St & Madison St,41.88145617,-87.6400875,8
2021-3,casual,classic_bike,Friday,start_station,Canal St & Monroe St,41.88169,-87.63953,1
2021-3,casual,classic_bike,Friday,start_station,Canal St & Taylor St,41.870257,-87.639474,5
2021-3,casual,classic_bike,Friday,start_station,Cannon Dr & Fullerton Ave,41.92675599,-87.63442878,6
2021-3,casual,classic_bike,Friday,start_station,Carpenter St & Huron St,41.894556,-87.653449,5
2021-3,casual,classic_bike,Friday,start_station,Central Ave & Chicago Ave,41.894958,-87.764902,1
2021-3,casual,classic_bike,Friday,start_station,Central Park Ave & Bloomingdale Ave,41.914166,-87.716755,3
2021-3,casual,classic_bike,Friday,start_station,Central Park Ave & Elbridge Ave,41.93533728,-87.71688929,3
2021-3,casual,classic_bike,Friday,start_station,Central Park Ave & North Ave,41.90965688,-87.71663195,3
2021-3,casual,classic_bike,Friday,start_station,Central Park Blvd & 5th Ave,41.87566833,-87.71553617,3
2021-3,casual,classic_bike,Friday,start_station,Central St & Girard Ave,42.064313,-87.686152,3
2021-3,casual,classic_bike,Friday,start_station,Central St Metra,42.06382683,-87.69867267,1
2021-3,casual,classic_bike,Friday,start_station,Cherry Ave & Blackhawk St,41.907221,-87.655618,2
2021-3,casual,classic_bike,Friday,start_station,Chicago Ave & Sheridan Rd,42.050491,-87.677821,3
2021-3,casual,classic_bike,Friday,start_station,Chicago Ave & Washington St,42.032562,-87.679101,2
2021-3,casual,classic_bike,Friday,start_station,Cicero Ave & Lake St,41.886841,-87.745261,1
2021-3,casual,classic_bike,Friday,start_station,Cityfront Plaza Dr & Pioneer Ct,41.890573,-87.622072,11
2021-3,casual,classic_bike,Friday,start_station,Claremont Ave & Hirsch St,41.907781,-87.685854,5
2021-3,casual,classic_bike,Friday,start_station,Clarendon Ave & Gordon Ter,41.957892,-87.649409,14
2021-3,casual,classic_bike,Friday,start_station,Clarendon Ave & Junior Ter,41.961004,-87.649603,11
2021-3,casual,classic_bike,Friday,start_station,Clarendon Ave & Leland Ave,41.967968,-87.650001,7
2021-3,casual,classic_bike,Friday,start_station,Clark St & 9th St (AMLI),41.870816,-87.631246,9
2021-3,casual,classic_bike,Friday,start_station,Clark St & Armitage Ave,41.918306,-87.636282,29
2021-3,casual,classic_bike,Friday,start_station,Clark St & Berwyn Ave,41.977997,-87.668047,11
2021-3,casual,classic_bike,Friday,start_station,Clark St & Bryn Mawr Ave,41.983593,-87.669154,2
2021-3,casual,classic_bike,Friday,start_station,Clark St & Chicago Ave,41.89675,-87.63089,19
2021-3,casual,classic_bike,Friday,start_station,Clark St & Columbia Ave,42.00445063,-87.6724024,2
2021-3,casual,classic_bike,Friday,start_station,Clark St & Drummond Pl,41.931248,-87.644336,37
2021-3,casual,classic_bike,Friday,start_station,Clark St & Elm St,41.90289233,-87.63182767,38
2021-3,casual,classic_bike,Friday,start_station,Clark St & Elmdale Ave,41.99079133,-87.6696075,2
2021-3,casual,classic_bike,Friday,start_station,Clark St & Grace St,41.95078,-87.659172,19
2021-3,casual,classic_bike,Friday,start_station,Clark St & Ida B Wells Dr,41.87593267,-87.63058454,4
2021-3,casual,classic_bike,Friday,start_station,Clark St & Jarvis Ave,42.0159535,-87.67500733,1
2021-3,casual,classic_bike,Friday,start_station,Clark St & Lake St,41.88602083,-87.63087606,11
2021-3,casual,classic_bike,Friday,start_station,Clark St & Leland Ave,41.967096,-87.667429,11
2021-3,casual,classic_bike,Friday,start_station,Clark St & Lincoln Ave,41.915689,-87.6346,25
2021-3,casual,classic_bike,Friday,start_station,Clark St & Lunt Ave,42.009074,-87.67419,2
2021-3,casual,classic_bike,Friday,start_station,Clark St & Montrose Ave,41.961588,-87.666036,6
2021-3,casual,classic_bike,Friday,start_station,Clark St & Newport St,41.94454,-87.654678,25
2021-3,casual,classic_bike,Friday,start_station,Clark St & North Ave,41.911974,-87.631942,5
2021-3,casual,classic_bike,Friday,start_station,Clark St & Randolph St,41.88457623,-87.63188991,14
2021-3,casual,classic_bike,Friday,start_station,Clark St & Schiller St,41.907993,-87.631501,15
2021-3,casual,classic_bike,Friday,start_station,Clark St & Schreiber Ave,41.99925182,-87.67137734,2
2021-3,casual,classic_bike,Friday,start_station,Clark St & Touhy Ave,42.01256012,-87.67436712,4
2021-3,casual,classic_bike,Friday,start_station,Clark St & Wellington Ave,41.93649682,-87.64753866,17
2021-3,casual,classic_bike,Friday,start_station,Clark St & Winnemac Ave,41.97334764,-87.66785547,11
2021-3,casual,classic_bike,Friday,start_station,Clark St & Wrightwood Ave,41.929546,-87.643118,16
2021-3,casual,classic_bike,Friday,start_station,Clifton Ave & Armitage Ave,41.918216,-87.656936,9
2021-3,casual,classic_bike,Friday,start_station,Clinton St & 18th St,41.857906,-87.64082183,3
2021-3,casual,classic_bike,Friday,start_station,Clinton St & Jackson Blvd,41.87831661,-87.64098108,11
2021-3,casual,classic_bike,Friday,start_station,Clinton St & Lake St,41.88528217,-87.64157767,20
2021-3,casual,classic_bike,Friday,start_station,Clinton St & Madison St,41.882242,-87.641066,15
2021-3,casual,classic_bike,Friday,start_station,Clinton St & Polk St,41.87146652,-87.64094913,1
2021-3,casual,classic_bike,Friday,start_station,Clinton St & Roosevelt Rd,41.86715033,-87.64102733,3
2021-3,casual,classic_bike,Friday,start_station,Clinton St & Tilden St,41.875885,-87.640795,3
2021-3,casual,classic_bike,Friday,start_station,Clinton St & Washington Blvd,41.88338,-87.64117,14
2021-3,casual,classic_bike,Friday,start_station,Clybourn Ave & Division St,41.904613,-87.640552,6
2021-3,casual,classic_bike,Friday,start_station,Columbus Dr & Randolph St,41.884728,-87.619521,20
2021-3,casual,classic_bike,Friday,start_station,Commercial Ave & 130th St,41.65914467,-87.55080233,1
2021-3,casual,classic_bike,Friday,start_station,Cornell Ave & Hyde Park Blvd,41.802406,-87.586924,16
2021-3,casual,classic_bike,Friday,start_station,Cornell Dr & Hayes Dr,41.780595,-87.584846,1
2021-3,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 43rd St,41.816499,-87.606582,1
2021-3,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 47th St,41.80982967,-87.60674367,4
2021-3,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 51st St,41.803038,-87.606615,2
2021-3,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 63rd St,41.78060095,-87.60583609,1
2021-3,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 67th St,41.77372095,-87.60563486,1
2021-3,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 71st St,41.76571904,-87.60495971,1
2021-3,casual,classic_bike,Friday,start_station,Cottage Grove Ave & 83rd St,41.74342883,-87.6048695,2
2021-3,casual,classic_bike,Friday,start_station,Cottage Grove Ave & Oakwood Blvd,41.822985,-87.6071,3
2021-3,casual,classic_bike,Friday,start_station,Daley Center Plaza,41.88434983,-87.6296805,12
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Charleston St,41.920082,-87.677855,5
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Chicago Ave,41.895769,-87.67722,11
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Clybourn Ave,41.931931,-87.677856,1
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Cortland St,41.915983,-87.677335,8
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Coulter St,41.8492,-87.67564,1
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Cullerton St,41.85496652,-87.67569959,1
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Division St,41.90327233,-87.67838783,8
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Foster Ave,41.9756148,-87.67945904,5
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Grand Ave,41.89126435,-87.67684221,6
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Leland Ave,41.967094,-87.679028,3
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Madison St,41.88137,-87.67493,1
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Melrose Ave,41.9406,-87.6785,6
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Pierce Ave,41.90939601,-87.67769193,15
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Sunnyside Ave,41.96325,-87.679258,2
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Thomas St (Augusta Blvd),41.901315,-87.677409,8
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Walnut (Lake) St,41.885951,-87.677009,2
2021-3,casual,classic_bike,Friday,start_station,Damen Ave & Wellington Ave,41.93588283,-87.67841933,6
2021-3,casual,classic_bike,Friday,start_station,Dayton St & North Ave,41.91055117,-87.64945333,11
2021-3,casual,classic_bike,Friday,start_station,Dearborn Pkwy & Delaware Pl,41.898969,-87.629912,22
2021-3,casual,classic_bike,Friday,start_station,Dearborn St & Adams St,41.879356,-87.629791,9
2021-3,casual,classic_bike,Friday,start_station,Dearborn St & Erie St,41.893992,-87.629318,22
2021-3,casual,classic_bike,Friday,start_station,Dearborn St & Monroe St,41.88131982,-87.62952092,16
2021-3,casual,classic_bike,Friday,start_station,Dearborn St & Van Buren St,41.876247,-87.62933767,16
2021-3,casual,classic_bike,Friday,start_station,Delano Ct & Roosevelt Rd,41.867491,-87.63219,9
2021-3,casual,classic_bike,Friday,start_station,Desplaines St & Jackson Blvd,41.876707,-87.644261,12
2021-3,casual,classic_bike,Friday,start_station,Desplaines St & Kinzie St,41.8886825,-87.64450167,23
2021-3,casual,classic_bike,Friday,start_station,Desplaines St & Randolph St,41.88461619,-87.64457058,6
2021-3,casual,classic_bike,Friday,start_station,Dodge Ave & Main St,42.034791,-87.69909217,1
2021-3,casual,classic_bike,Friday,start_station,Dorchester Ave & 49th St,41.805772,-87.592464,3
2021-3,casual,classic_bike,Friday,start_station,Dorchester Ave & 63rd St,41.78040565,-87.59141599,1
2021-3,casual,classic_bike,Friday,start_station,Drake Ave & Addison St,41.947326,-87.717582,1
2021-3,casual,classic_bike,Friday,start_station,Dusable Harbor,41.886976,-87.612813,9
2021-3,casual,classic_bike,Friday,start_station,DuSable Museum,41.79156801,-87.60785218,1
2021-3,casual,classic_bike,Friday,start_station,Eastlake Ter & Rogers Ave,42.02090733,-87.66505267,2
2021-3,casual,classic_bike,Friday,start_station,Eberhart Ave & 91st St,41.72928516,-87.61103153,1
2021-3,casual,classic_bike,Friday,start_station,Eckhart Park,41.896373,-87.660984,4
2021-3,casual,classic_bike,Friday,start_station,Elizabeth (May) St & Fulton St,41.88661649,-87.65803993,6
2021-3,casual,classic_bike,Friday,start_station,Elizabeth St & 92nd St,41.72685517,-87.65426933,2
2021-3,casual,classic_bike,Friday,start_station,Ellis Ave & 53rd St,41.79933626,-87.60095811,9
2021-3,casual,classic_bike,Friday,start_station,Ellis Ave & 55th St,41.79430062,-87.60144977,10
2021-3,casual,classic_bike,Friday,start_station,Ellis Ave & 58th St,41.788746,-87.601334,9
2021-3,casual,classic_bike,Friday,start_station,Ellis Ave & 60th St,41.7851585,-87.60111967,32
2021-3,casual,classic_bike,Friday,start_station,Emerald Ave & 31st St,41.838198,-87.645143,1
2021-3,casual,classic_bike,Friday,start_station,Evanston Civic Center,42.057044,-87.686554,1
2021-3,casual,classic_bike,Friday,start_station,Fairbanks Ct & Grand Ave,41.89184737,-87.6205802,24
2021-3,casual,classic_bike,Friday,start_station,Fairbanks St & Superior St,41.895748,-87.620104,4
2021-3,casual,classic_bike,Friday,start_station,Federal St & Polk St,41.87207763,-87.62954377,18
2021-3,casual,classic_bike,Friday,start_station,Field Blvd & South Water St,41.88634906,-87.61751655,20
2021-3,casual,classic_bike,Friday,start_station,Field Museum,41.865312,-87.617867,19
2021-3,casual,classic_bike,Friday,start_station,Financial Pl & Ida B Wells Dr,41.87502363,-87.63309404,5
2021-3,casual,classic_bike,Friday,start_station,Fort Dearborn Dr & 31st St,41.838556,-87.608218,5
2021-3,casual,classic_bike,Friday,start_station,Franklin St & Adams St (Temp),41.87943409,-87.63550401,3
2021-3,casual,classic_bike,Friday,start_station,Franklin St & Chicago Ave,41.89674697,-87.63566762,5
2021-3,casual,classic_bike,Friday,start_station,Franklin St & Illinois St,41.89102331,-87.63547987,16
2021-3,casual,classic_bike,Friday,start_station,Franklin St & Jackson Blvd,41.87716483,-87.63451467,15
2021-3,casual,classic_bike,Friday,start_station,Franklin St & Lake St,41.885837,-87.6355,14
2021-3,casual,classic_bike,Friday,start_station,Franklin St & Monroe St,41.880317,-87.635185,11
2021-3,casual,classic_bike,Friday,start_station,Glenwood Ave & Morse Ave,42.00796317,-87.66541783,4
2021-3,casual,classic_bike,Friday,start_station,Glenwood Ave & Touhy Ave,42.012701,-87.666058,2
2021-3,casual,classic_bike,Friday,start_station,Green St & Madison St,41.881892,-87.648789,12
2021-3,casual,classic_bike,Friday,start_station,Green St & Randolph St,41.883668,-87.64867,14
2021-3,casual,classic_bike,Friday,start_station,Greenview Ave & Diversey Pkwy,41.93258963,-87.66593635,7
2021-3,casual,classic_bike,Friday,start_station,Greenview Ave & Fullerton Ave,41.92533,-87.6658,16
2021-3,casual,classic_bike,Friday,start_station,Greenwood Ave & 47th St,41.809835,-87.599383,4
2021-3,casual,classic_bike,Friday,start_station,Greenwood Ave & 79th St,41.75127217,-87.59751983,1
2021-3,casual,classic_bike,Friday,start_station,Greenwood Ave & 97th St,41.71870315,-87.59703577,2
2021-3,casual,classic_bike,Friday,start_station,Hale Ave & 107th St,41.699292,-87.66878667,1
2021-3,casual,classic_bike,Friday,start_station,Halsted St & 18th St,41.857499,-87.646277,2
2021-3,casual,classic_bike,Friday,start_station,Halsted St & 21st St,41.85377981,-87.64660299,5
2021-3,casual,classic_bike,Friday,start_station,Halsted St & 35th St,41.830661,-87.647172,1
2021-3,casual,classic_bike,Friday,start_station,Halsted St & 37th St,41.827059,-87.64572,1
2021-3,casual,classic_bike,Friday,start_station,Halsted St & 47th Pl,41.808121,-87.64564533,1
2021-3,casual,classic_bike,Friday,start_station,Halsted St & 73rd St,41.761605,-87.644161,1
2021-3,casual,classic_bike,Friday,start_station,Halsted St & 78th St,41.75248701,-87.64390216,1
2021-3,casual,classic_bike,Friday,start_station,Halsted St & Clybourn Ave,41.909668,-87.648128,7
2021-3,casual,classic_bike,Friday,start_station,Halsted St & Dickens Ave,41.919944,-87.648874,10
2021-3,casual,classic_bike,Friday,start_station,Halsted St & Maxwell St,41.864883,-87.647071,7
2021-3,casual,classic_bike,Friday,start_station,Halsted St & North Branch St,41.89936844,-87.64847988,7
2021-3,casual,classic_bike,Friday,start_station,Halsted St & Polk St,41.87184,-87.64664,7
2021-3,casual,classic_bike,Friday,start_station,Halsted St & Roosevelt Rd,41.867324,-87.648625,3
2021-3,casual,classic_bike,Friday,start_station,Halsted St & Roscoe St,41.94367,-87.64895,19
2021-3,casual,classic_bike,Friday,start_station,Halsted St & Willow St,41.913865,-87.648755,8
2021-3,casual,classic_bike,Friday,start_station,Halsted St & Wrightwood Ave,41.929143,-87.649077,18
2021-3,casual,classic_bike,Friday,start_station,Harper Ave & 59th St,41.78794281,-87.58831517,2
2021-3,casual,classic_bike,Friday,start_station,Honore St & Division St,41.903119,-87.673935,7
2021-3,casual,classic_bike,Friday,start_station,Hoyne Ave & Balmoral Ave,41.979851,-87.681932,1
2021-3,casual,classic_bike,Friday,start_station,Humboldt Blvd & Armitage Ave,41.917513,-87.701809,5
2021-3,casual,classic_bike,Friday,start_station,Indiana Ave & 103rd St,41.70717027,-87.61847198,1
2021-3,casual,classic_bike,Friday,start_station,Indiana Ave & 26th St,41.845687,-87.622481,1
2021-3,casual,classic_bike,Friday,start_station,Indiana Ave & 40th St,41.82168,-87.6216,1
2021-3,casual,classic_bike,Friday,start_station,Indiana Ave & Roosevelt Rd,41.867888,-87.623041,39
2021-3,casual,classic_bike,Friday,start_station,Jefferson St & Monroe St,41.880422,-87.642746,10
2021-3,casual,classic_bike,Friday,start_station,Jeffery Blvd & 67th St,41.773518,-87.577143,2
2021-3,casual,classic_bike,Friday,start_station,Jeffery Blvd & 71st St,41.766638,-87.57645,1
2021-3,casual,classic_bike,Friday,start_station,Kedzie Ave & 21st St,41.85353363,-87.70507303,1
2021-3,casual,classic_bike,Friday,start_station,Kedzie Ave & Chicago Ave,41.895463,-87.70610017,2
2021-3,casual,classic_bike,Friday,start_station,Kedzie Ave & Lake St,41.884575,-87.7063575,1
2021-3,casual,classic_bike,Friday,start_station,Kedzie Ave & Leland Ave,41.9666165,-87.7081645,1
2021-3,casual,classic_bike,Friday,start_station,Kedzie Ave & Milwaukee Ave,41.929567,-87.707857,12
2021-3,casual,classic_bike,Friday,start_station,Kedzie Ave & Palmer Ct,41.921525,-87.707322,3
2021-3,casual,classic_bike,Friday,start_station,Keystone Ave & Fullerton Ave,41.92455117,-87.72794483,2
2021-3,casual,classic_bike,Friday,start_station,Keystone Ave & Montrose Ave,41.9610615,-87.72896583,1
2021-3,casual,classic_bike,Friday,start_station,Kildare Ave & Montrose Ave,41.96108,-87.73569,1
2021-3,casual,classic_bike,Friday,start_station,Kimball Ave & Belmont Ave,41.939398,-87.711561,1
2021-3,casual,classic_bike,Friday,start_station,Kimbark Ave & 53rd St,41.799568,-87.594747,21
2021-3,casual,classic_bike,Friday,start_station,Kingsbury St & Erie St,41.89380806,-87.64169723,17
2021-3,casual,classic_bike,Friday,start_station,Kingsbury St & Kinzie St,41.88917683,-87.63850577,24
2021-3,casual,classic_bike,Friday,start_station,Kosciuszko Park,41.93044633,-87.72383017,1
2021-3,casual,classic_bike,Friday,start_station,Kostner Ave & Adams St,41.877917,-87.735737,1
2021-3,casual,classic_bike,Friday,start_station,Lake Park Ave & 35th St,41.831204,-87.60873167,2
2021-3,casual,classic_bike,Friday,start_station,Lake Park Ave & 47th St,41.809443,-87.591875,4
2021-3,casual,classic_bike,Friday,start_station,Lake Park Ave & 53rd St,41.79949429,-87.5864499,8
2021-3,casual,classic_bike,Friday,start_station,Lake Park Ave & 56th St,41.793242,-87.587782,15
2021-3,casual,classic_bike,Friday,start_station,Lake Shore Dr & Belmont Ave,41.940775,-87.639192,13
2021-3,casual,classic_bike,Friday,start_station,Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427,13
2021-3,casual,classic_bike,Friday,start_station,Lake Shore Dr & Monroe St,41.880958,-87.616743,64
2021-3,casual,classic_bike,Friday,start_station,Lake Shore Dr & North Blvd,41.91171367,-87.626766,18
2021-3,casual,classic_bike,Friday,start_station,Lake Shore Dr & Ohio St,41.89253383,-87.6146385,16
2021-3,casual,classic_bike,Friday,start_station,Lake Shore Dr & Wellington Ave,41.93667667,-87.636745,16
2021-3,casual,classic_bike,Friday,start_station,Lakefront Trail & Bryn Mawr Ave,41.9840367,-87.65231047,16
2021-3,casual,classic_bike,Friday,start_station,Lakefront Trail & Wilson Ave,41.965845,-87.645361,6
2021-3,casual,classic_bike,Friday,start_station,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,28
2021-3,casual,classic_bike,Friday,start_station,Larrabee St & Armitage Ave,41.918084,-87.643749,9
2021-3,casual,classic_bike,Friday,start_station,Larrabee St & Division St,41.90348607,-87.64335349,8
2021-3,casual,classic_bike,Friday,start_station,Larrabee St & Kingsbury St,41.897764,-87.642884,7
2021-3,casual,classic_bike,Friday,start_station,Larrabee St & Menomonee St,41.91468,-87.64332,6
2021-3,casual,classic_bike,Friday,start_station,Larrabee St & North Ave,41.9101555,-87.64351767,12
2021-3,casual,classic_bike,Friday,start_station,Larrabee St & Oak St,41.90021949,-87.64298547,5
2021-3,casual,classic_bike,Friday,start_station,Larrabee St & Webster Ave,41.921822,-87.64414,36
2021-3,casual,classic_bike,Friday,start_station,LaSalle Dr & Huron St,41.894877,-87.632326,17
2021-3,casual,classic_bike,Friday,start_station,LaSalle St & Adams St,41.879344,-87.631985,4
2021-3,casual,classic_bike,Friday,start_station,LaSalle St & Illinois St,41.890762,-87.631697,20
2021-3,casual,classic_bike,Friday,start_station,LaSalle St & Jackson Blvd,41.878166,-87.631929,12
2021-3,casual,classic_bike,Friday,start_station,LaSalle St & Washington St,41.882664,-87.63253,8
2021-3,casual,classic_bike,Friday,start_station,Latrobe Ave & Chicago Ave,41.894745,-87.756895,1
2021-3,casual,classic_bike,Friday,start_station,Lawndale Ave & 111th St,41.691319,-87.712886,1
2021-3,casual,classic_bike,Friday,start_station,Leavitt St & Addison St,41.946655,-87.683359,1
2021-3,casual,classic_bike,Friday,start_station,Leavitt St & Archer Ave,41.82879202,-87.68060446,1
2021-3,casual,classic_bike,Friday,start_station,Leavitt St & Armitage Ave,41.917805,-87.682437,5
2021-3,casual,classic_bike,Friday,start_station,Leavitt St & Belmont Ave,41.939354,-87.683282,6
2021-3,casual,classic_bike,Friday,start_station,Leavitt St & Chicago Ave,41.895501,-87.682017,6
2021-3,casual,classic_bike,Friday,start_station,Leavitt St & Division St,41.902997,-87.683825,4
2021-3,casual,classic_bike,Friday,start_station,Leavitt St & Lawrence Ave,41.968885,-87.684001,3
2021-3,casual,classic_bike,Friday,start_station,Leavitt St & North Ave,41.91050937,-87.68238902,8
2021-3,casual,classic_bike,Friday,start_station,Lincoln Ave & Addison St,41.946176,-87.673308,3
2021-3,casual,classic_bike,Friday,start_station,Lincoln Ave & Belle Plaine Ave,41.956004,-87.680161,1
2021-3,casual,classic_bike,Friday,start_station,Lincoln Ave & Belmont Ave,41.93949,-87.66809083,11
2021-3,casual,classic_bike,Friday,start_station,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,20
